,start,end,technique,text,id,full_text,start_new,end_new
860,134,144,Name calling/Labeling,صحفيو فيشي,35899,جون بيلجر أحد الصحفيين القلائل الذين تحدثوا نيابة عن جوليان أسانج يصنف الصحفيين الذين لا يتضامنون مع أسانج في فضح سلوك المؤسسة صحفيو فيشي بعد أن مكنت حكومة فيشي التي قدمت الإعلانات من احتلال ألمانيا فرنسا,127.0,137.0
861,226,241,Name calling/Labeling,الصحفي السائد,35904,أعطى برادلي مانينغ موقع ويكيليكس مقطع فيديو مسدسا بتاريخ يوليو بعنوان القتل الجماعي أيا كان من قدم تلك اللقطات المصورة والتي تظهر وحشية زيادة القوات المشهورة في العراق فقد كان بالتأكيد وطنيا أكثر بكثير من الصحفي السائد المندمج في نفس وحدة الجيش,205.0,218.0
862,86,90,Loaded Language,سخيف,35908,وبالتالي فإن فكرة فصل الأطفال عن والديهم كشيء جديد وفعلته إدارة ترامب فقط هي فكرة سخيفة لأننا حقا ليس لدينا أي فكرة عما إذا كان الأطفال الذين تم إحضارهم إلى هنا في عهد أوباما قد انفصلوا عمدا عن والديهم من قبل حكومة الولايات المتحدة في في ذلك الوقت أم لا,82.0,86.0
863,0,3,Doubt,عذر,35909,عذر آخر استخدمته حكومة أوباما هو إحضارهم إلى هنا للعثور على عائلاتهم الموجودة بالفعل في الولايات المتحدة,0.0,3.0
864,0,103,Doubt,عندما يقول إن المسلمين لم يقتلوا اليهود لمجرد كونهم يهودا فهو يكذب ويعتمد على الجهل التاريخي لجمهوره,35913,عندما يقول إن المسلمين لم يقتلوا اليهود لمجرد كونهم يهودا فهو يكذب ويعتمد على الجهل التاريخي لجمهوره,0.0,100.0
865,31,59,Doubt,ما يسميه اليهود الهولوكوست,35914,بعض الموقرين يذرفون الدموع حول ما يسميه اليهود الهولوكوست هل كانت الإبادة النازية الهولوكوست تستهدف اليهود فقط,31.0,57.0
866,78,83,Loaded Language,إبادة,35914,بعض الموقرين يذرفون الدموع حول ما يسميه اليهود الهولوكوست هل كانت الإبادة النازية الهولوكوست تستهدف اليهود فقط,68.0,73.0
867,114,132,Appeal to fear/prejudice,ذبح اليهود بالجملة,35915,في عام دخل الأمازيغ من شمال إفريقيا إسبانيا واستولوا على قرطبة عام وبدأوا في ذبح اليهود وشرعوا في ذبح اليهود بالجملة في غرناطة,98.0,116.0
868,91,101,Loaded Language,ذبح اليهود,35915,في عام دخل الأمازيغ من شمال إفريقيا إسبانيا واستولوا على قرطبة عام وبدأوا في ذبح اليهود وشرعوا في ذبح اليهود بالجملة في غرناطة,77.0,87.0
869,0,70,Appeal to fear/prejudice,تجري عمليات الإبادة غير الإنسانية والإجرامية في عروق الكثيرين في الغرب,35916,تجري عمليات الإبادة غير الإنسانية والإجرامية في عروق الكثيرين في الغرب,0.0,70.0
870,120,133,Exaggeration/Minimisation,دموع التماسيح,35917,اعتدنا أن نعتقد أن الموضة لها علاقة بقصات الشعر أو الملابس أو أسلوب الحياة لكن الرائج اليوم هو التعاطف مع اليهود وذرف دموع التماسيح حول أحزانهم وبدعهم وأكاذيبهم التاريخية,118.0,131.0
871,0,15,Exaggeration/Minimisation,لا لم يحدث قط,35918,لا لم يحدث قط,0.0,13.0
872,0,32,Presenting Irrelevant Data (Red Herring),يزعم اليهود أن ذلك حدث لهم وحدهم,35919,يزعم اليهود أن ذلك حدث لهم وحدهم وأن عدد اليهود الذين ماتوا في تلك المحرقة كان ستة ملايين,0.0,32.0
873,61,69,Loaded Language,استثنائي,35920,كان محتشد أوشفيتز الواقع في جنوب بولندا معسكرا رئيسيا واستثنائيا للاحتجاز والتعذيب والسخرة,55.0,63.0
874,207,211,Loaded Language,أباد,35922,ألقى رجل الدين الكويتي الشيخ جهاد العايش كلمة قال فيها إن مقتل ستة ملايين يهودي في الهولوكوست كان كذبة تاريخية لكن هتلر عرف الحقيقة عن اليهود ومن ثم بدأ يعذب و اضطهادهم اليهود تم نفيهم وتعذيبهم وأبادوا بسبب أفعالهم,195.0,199.0
875,26,49,Loaded Language,الإبادة الغربية الحديثة,35923,يجسد هتلر نوعا واحدا من الإبادة الغربية الحديثة,24.0,47.0
876,0,63,Whataboutism,يقال إنهم أبادوا مليون لكن لا أحد يذكر هذا على الإطلاق,35927,يقال إنهم أبادوا مليون لكن لا أحد يذكر هذا على الإطلاق,0.0,54.0
877,0,59,Whataboutism,عندما احتل الأمريكيون جمهوريات الهنود قضوا على ملايين البشر,35929,عندما احتل الأمريكيون جمهوريات الهنود قضوا على ملايين البشر,0.0,59.0
878,7,98,Causal Oversimplification,بما أن ألمانيا وأوروبا لا تريدان اليهود فقد جاء النازيون بفكرة إرسال اليهود إلى دولة أخرى,35930,بما أن ألمانيا وأوروبا لا تريدان اليهود فقد جاء النازيون بفكرة إرسال اليهود إلى دولة أخرى,0.0,89.0
879,49,67,Name calling/Labeling,الأب الأبيض العظيم,35935,لكن بعد مشاهدة قمة سنغافورة التي تلت أسبوعا بين الأب الأبيض العظيم ترامب والمقصور كيم جونغ أون يجب أن أتفق تماما مع مجلة الإيكونوميست,48.0,66.0
880,29,35,Name calling/Labeling,البعبع,35937,سعى ترامب إلى جعل كيم بمثابة البعبع ونفسه كمنقذ لأمريكا,29.0,35.0
881,49,54,Loaded Language,تلميع,35939,كانت وسائل الإعلام الأمريكية سريعة في نشر القصة وتلميع أوراق اعتماد ترامب بين أصحاب السذاجة الجادة,49.0,54.0
882,17,62,Slogans,لم يعد على الأمريكيين الخوف من كوريا الشمالية,35940,كما أعلن ترامب لم يعد على الأمريكيين الخوف من كوريا الشمالية ويمكنهم النوم بسلام في الليل,15.0,60.0
883,0,8,Doubt,لماذا ا,35941,لماذا ا,0.0,7.0
884,72,88,Loaded Language,استفزازية للغاية,35943,لكن تم الاتفاق على وقف المناورات الحربية الأمريكية الكورية الجنوبية الاستفزازية للغاية التي تحاكي غزو الشمال وهو مطلب رئيسي لكيم,70.0,86.0
885,134,138,Exaggeration/Minimisation,بمرح,35944,في حال لم يتذكر كيم المصير الرهيب للعراق وليبيا وسوريا فإن مستشار الأمن القومي الجديد لترامب جون بولتون المتعصب المتعصب يتذكر بمرح عذاب مقتل العقيد الليبي القذافي,126.0,130.0
886,25,35,Loaded Language,إذلال كبير,35945,كانت قمة سنغافورة بمثابة إذلال كبير لحليفتي أمريكا واليابان وكوريا الجنوبية,25.0,35.0
887,121,133,Name calling/Labeling,عملاء أمريكا,35946,تجاهل ترامب تماما الحليفين القدامى لأمريكا بعد اجتماعه مع كيم الذي ينتقد بشكل روتيني اليابان وكوريا الجنوبية بوصفهما عملاء أمريكا بدلا من ذلك أرسل ترامب وزير خارجيته المبتدئ مايك بومبيو لشرح ما حدث في سنغافورة مما تسبب في خسارة كبيرة لوجه في طوكيو وسيول,117.0,129.0
888,0,54,Presenting Irrelevant Data (Red Herring),الديموقراطيون يريدون حدودا مفتوحة ولا يهتمون بالجريمة,35950,الديموقراطيون يريدون حدودا مفتوحة ولا يهتمون بالجريمة,0.0,53.0
889,1,31,Flag-waving,ما مدى عمق المساومة على أمريكا,35959,وما مدى عمق المساومة على أمريكا,1.0,31.0
890,0,86,Doubt,لم يقدم أي دعم لادعائه وهو ما يتعارض مع الأدلة التي قدمها كيكو وإيرفينغ إلى الكونجرس,35962,لم يقدم أي دعم لادعائه وهو ما يتعارض مع الأدلة التي قدمها كيكو وإيرفينغ إلى الكونجرس,0.0,84.0
891,28,101,Doubt,من غير الواضح سبب عدم الموافقة على هذا الطلب أو سبب كونه طلبا وليس أمرا,35964,استمر هذا الموظف المشترك من غير الواضح سبب عدم الموافقة على هذا الطلب أو سبب كونه طلبا وليس أمرا,25.0,96.0
