id,technique,variation_num,original_text,augmented_text,words_replaced,replacement_ratio,is_taken,need_modify,modified_text,Unnamed: 7,id_taken,Unnamed: 10
1.39e+18,Slogans,6,#غزة_تحت_القصف,غزة تحت إغارة,1,33.30%,1.0,1.0,الوطن تحت القصف,,,
1.4e+18,Appeal to fear/prejudice,1,الفطر الأسود بكل مكان,عيش غراب قَحْم بِمُجملِهِ مكان,3,60.00%,1.0,1.0,الفطر العفني في كل مكان,,,
1.4e+18,Appeal to fear/prejudice,2,الفطر الأسود بكل مكان,المُشْتَكَة قَحْم كُلَّما موئل,4,100.00%,1.0,1.0,العفن الأسود بكل سكن,,,
1.4e+18,Appeal to fear/prejudice,3,الفطر الأسود بكل مكان,القُطْف زَّرْقَم بكل سكن,3,75.00%,1.0,1.0,الفطر القاتم في كل جهة,,,
1.4e+18,Appeal to fear/prejudice,4,الفطر الأسود بكل مكان,الفطر لَّيْل كُلَّما دار,3,75.00%,1.0,1.0,العفن الأسود منتشر في كل منطقة,,,
1.39e+18,Loaded Language,1,يصطدمون,الارتطام,1,100.00%,,,الارتطام,,,
1.39e+18,Loaded Language,2,يصطدمون,التضارب,1,100.00%,,,التضارب,,,
1.39e+18,Loaded Language,3,يصطدمون,التصادم,1,100.00%,,,التصادم,,,
1.39e+18,Loaded Language,4,يصطدمون,الاصدام,1,100.00%,,,الاصدام,,,
1.39e+18,Name calling/Labeling,1,مشاكل التشرد ,مُعضلات تَّهَرُّب,2,100.00%,,,مُعضلات تَّهَرُّب,,,
1.39e+18,Name calling/Labeling,2,مشاكل التشرد ,متاعب تَّغَرُّب,2,100.00%,,,متاعب تَّغَرُّب,,,
1.39e+18,Name calling/Labeling,3,مشاكل التشرد ,حُزازات تشرد,1,50.00%,,,حُزازات تشرد,,,
1.39e+18,Name calling/Labeling,4,مشاكل التشرد ,مُشكلات تشرُّد,2,100.00%,,,مُشكلات تشرُّد,,,
1.39e+18,Name calling/Labeling,5,مشاكل التشرد ,مشاق تشرد,1,50.00%,,,مشاق تشرد,,,
1.39e+18,Loaded Language,1,التشرد,العَيْشُ على هامش,1,33.30%,,,العَيْشُ على هامش,,,
1.39e+18,Loaded Language,2,التشرد,الضياع,1,100.00%,,,الضياع,,,
1.39e+18,Loaded Language,3,التشرد,التشرّد,1,100.00%,,,التشرّد,,,
1.39e+18,Loaded Language,4,التشرد,التّيه,1,100.00%,,,التّيه,,,
1.39e+18,Loaded Language,1,الاعتداء,البطش,1,100.00%,,,البطش,,,
1.39e+18,Loaded Language,2,الاعتداء,الإضرار,1,100.00%,,,الإضرار,,,
1.39e+18,Loaded Language,3,الاعتداء,الاقتحام,1,100.00%,,,الاقتحام,,,
1.39e+18,Loaded Language,4,الاعتداء,التنكيل,1,100.00%,,,التنكيل,,,
8.71e+17,Loaded Language,1,هجوم,اعتساف,1,100.00%,,,اعتساف,,,
8.71e+17,Loaded Language,2,هجوم,اقتحامٌ,1,100.00%,,,اقتحامٌ,,,
8.71e+17,Loaded Language,3,هجوم,اغارة,1,100.00%,,,اغارة,,,
1.4e+18,Loaded Language,1,انهيار,تفكك,1,100.00%,,,تفكك,,,
1.4e+18,Loaded Language,2,انهيار,تصدع,1,100.00%,,,تصدع,,,
1.4e+18,Loaded Language,3,انهيار,استسلام,1,100.00%,,,استسلام,,,
1.4e+18,Loaded Language,4,انهيار,انحطام,1,100.00%,,,انحطام,,,
1.39e+18,Loaded Language,1,يمطرون,تَرذَذُ,1,100.00%,,,تَرذَذُ,,,
1.39e+18,Loaded Language,2,يمطرون,تَصبُّ,1,100.00%,,,تَصبُّ,,,
1.39e+18,Loaded Language,3,يمطرون,تَسحّجُ,1,100.00%,,,تَسحّجُ,,,
1.39e+18,Loaded Language,4,يمطرون,تَهطُلُ,1,100.00%,,,تَهطُلُ,,,
1.39e+18,Loaded Language,5,يمطرون,تَثجّرُ,1,100.00%,,,تَثجّرُ,,,
1.39e+18,Name calling/Labeling,1,قوات الاحتلال,فيالق احتلال,1,50.00%,,,فيالق احتلال,,,
1.39e+18,Name calling/Labeling,2,قوات الاحتلال,أسراب امتلاك,2,100.00%,,,أسراب امتلاك,,,
1.39e+18,Name calling/Labeling,3,قوات الاحتلال,فرق استعباد,2,100.00%,,,فرق استعباد,,,
1.39e+18,Name calling/Labeling,4,قوات الاحتلال,قوات امتلاك,1,50.00%,,,قوات امتلاك,,,
1.39e+18,Loaded Language,1,اشتباكات,معارك,1,100.00%,,,معارك,,,
1.39e+18,Loaded Language,2,اشتباكات,معارك ضارية,1,50.00%,,,معارك ضارية,,,
1.39e+18,Loaded Language,3,اشتباكات,نزاعات,1,100.00%,,,نزاعات,,,
1.39e+18,Loaded Language,4,اشتباكات,صدامات,1,100.00%,,,صدامات,,,
1.39e+18,Loaded Language,5,اشتباكات,صراعات,1,100.00%,,,صراعات,,,
1.39e+18,Loaded Language,6,اشتباكات,مجابهات,1,100.00%,,,مجابهات,,,
1.4e+18,Loaded Language,1,وقف اطلاق النار,وقف اطلاق وقود,1,33.30%,,,وقف اطلاق وقود,,,
1.4e+18,Loaded Language,2,وقف اطلاق النار,وقف تفويض تأجج,2,66.70%,,,وقف تفويض تأجج,,,
1.4e+18,Loaded Language,3,وقف اطلاق النار,وقف تمكين نار,1,33.30%,,,وقف تمكين نار,,,
1.4e+18,Loaded Language,4,وقف اطلاق النار,وقف تفويق احتراق,2,66.70%,,,وقف تفويق احتراق,,,
1.4e+18,Loaded Language,5,وقف اطلاق النار,وقف إطلاق جمر,2,66.70%,,,وقف إطلاق جمر,,,
1.4e+18,Slogans,1,#غزة_تنتصر,حامية تَسْتَعْلِي,2,100.00%,,,حامية تَسْتَعْلِي,,,
1.4e+18,Slogans,2,#غزة_تنتصر,دار عز تنتصر,1,33.30%,1.0,1.0,دار العز تنتصر,,,
1.4e+18,Slogans,3,#غزة_تنتصر,دار كرم تَقْهَرُ,2,66.70%,1.0,1.0,دار الكرم تَقْهَرُ العدو,,,
1.4e+18,Slogans,4,#غزة_تنتصر,دار منعة تَفُوزُ,2,66.70%,1.0,1.0,دار المنعة تَفُوزُ,,,
1.4e+18,Slogans,5,#غزة_تنتصر,دار كرم تَسْتَعْلِي,2,66.70%,1.0,1.0,دار الكرم تكسب,,,
1.4e+18,Slogans,6,#غزة_تنتصر,دار عز تَرْتَفِعُ,2,66.70%,1.0,1.0,دار العز تعلو,,,
1.34e+18,Name calling/Labeling,1,حضرة صاحب الجلالة السلطان,حضرة صاحب سؤدد ملك,2,50.00%,1.0,1.0,مهابة سيادة الجلالة الملك,,,
1.34e+18,Name calling/Labeling,2,حضرة صاحب الجلالة السلطان,حضرة أنيس ملكوة سلطان,2,50.00%,1.0,1.0,سيادة سمو العظمة السلطان,,,
1.34e+18,Name calling/Labeling,3,حضرة صاحب الجلالة السلطان,حضرة صاحب سيادة حاكم,2,50.00%,1.0,1.0,عزت صاحب العظمة الملك,,,
1.34e+18,Name calling/Labeling,4,حضرة صاحب الجلالة السلطان,هامة خلّ قُدسية قائد,4,100.00%,1.0,1.0,هيبة الملك السلطان,,,
1.34e+18,Name calling/Labeling,5,حضرة صاحب الجلالة السلطان,حضرة رفيق سيادة مُتسلّط,3,75.00%,1.0,1.0,حضرة صاحب السمو,,,
1.34e+18,Name calling/Labeling,1,المعظم القائد الأعلى,المعظم قائد أوج,2,66.70%,1.0,1.0,المعظم القائد الأكبر,,,
1.34e+18,Name calling/Labeling,2,المعظم القائد الأعلى,الأمجدّ قائد أعلى,1,33.30%,1.0,1.0,الأمجدّ القائد الأعلى,,,
1.34e+18,Name calling/Labeling,3,المعظم القائد الأعلى,الأكرم قائد سمـاء,2,66.70%,1.0,1.0,الجليل المسئول الأعلى,,,
1.34e+18,Name calling/Labeling,4,المعظم القائد الأعلى,المنيع مُنظِّم عُلا,3,100.00%,1.0,1.0,المبجل أعلى قائد,,,
1.34e+18,Name calling/Labeling,5,المعظم القائد الأعلى,المعظم مُنظِّم سـقف,2,66.70%,1.0,1.0,الشريف القائد الأوحد,,,
1.34e+18,Glittering generalities (Virtue),1,حضرة صاحب الجلالة السلطان #هيثم_بن_طارق المعظم القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,مهابة ملازم جلالة سيادة غليظ بن طارق معظم سيد مُرْتَفَع احتوى واحد عناية به يُوَطِّدُ مساء يوم بهجة عشاء حول يوم محاربون مُهيأة مُقَصِّر خير مكتظ,17,65.40%,1.0,1.0,مهابة سيادة الجلالة الملك #هيثم_بن_طارق المعظم القائد الأكبر - حماه الله ورعاه – يجهز مساء اليوم احتفال عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,,,
1.34e+18,Glittering generalities (Virtue),2,حضرة صاحب الجلالة السلطان #هيثم_بن_طارق المعظم القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,هيبة ملازم جلالة سلطان أدهم بن طارق مَوْقُوف قائد أعلى احتفظ واحد عناية به يُقِيمُ دَّعَائِمَ مساء يوم مأدبة عشاء في يوم محاربون محاربة بقصر زيادة مقيم,14,51.90%,1.0,1.0,سيادة سمو العظمة السلطان #هيثم_بن_طارق الأمجدّ القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,,,
1.34e+18,Glittering generalities (Virtue),3,حضرة صاحب الجلالة السلطان #هيثم_بن_طارق المعظم القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,حضرة زميل جلالة متسلط شديد بن غازٍ مُقَدَّم قائد سمـاء حفظه مُبدع ورعاه يقيم مساء يوم حفل عَشْوَة في يوم قوات مُهيأة مَمْنُوع وفرة ممتلئ,13,52.00%,1.0,1.0,عزت صاحب العظمة الملك #هيثم_بن_طارق الجليل المسئول الأعلى - حفظه الله ورعاه – يقيم مساء اليوم احتفال عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,,,
1.34e+18,Glittering generalities (Virtue),4,حضرة صاحب الجلالة السلطان #هيثم_بن_طارق المعظم القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,هيبة ملازم ملكوت سيادة هيثم بن مُنقضّ مَوْقُوف إمام أعلى وثّق مُهيمن ورعاه يُثَبِّتُ مساء يوم لقاء عَشْوَة في يوم جيش مسلحةُ مَمْنُوع بركة مزدهي,17,68.00%,1.0,1.0,هيبة الملك السلطان #هيثم_بن_طارق المبجل أعلى قائد - حفظه الله وحماه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,,,
1.34e+18,Glittering generalities (Virtue),5,حضرة صاحب الجلالة السلطان #هيثم_بن_طارق المعظم القائد الأعلى - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,حضرة صديق جلالة ملك هيثم بن طارق فَضْل زعيم أعلى سجل أحد ورعاه يقيم مساء يوم وليمة عشاء عن يوم قوات مسلحة مُقَتَبِس نعمة عامر,10,40.00%,1.0,1.0,حضرة صاحب السمو السلطان #هيثم_بن_طارق الشريف القائد الأوحد - حفظه الله ورعاه – يقيم مساء اليوم حفل عشاء بمناسبة #يوم_القوات_المسلحة بقصر البركة العامر,,,
1.4e+18,Loaded Language,1,خطفته,سطَا عليه,1,50.00%,,,سطَا عليه,,,
1.4e+18,Loaded Language,2,خطفته,انتزعه,1,100.00%,,,انتزعه,,,
1.4e+18,Loaded Language,3,خطفته,أسره,1,100.00%,,,أسره,,,
1.4e+18,Loaded Language,4,خطفته,اختطافًا,1,100.00%,,,اختطافًا,,,
1.4e+18,Loaded Language,5,خطفته,اختلسه,1,100.00%,,,اختلسه,,,
1.4e+18,Loaded Language,1,فقد أول حب في عمره بحادث سيارة,فقد أول حب في عمره كارثة عربة,2,28.60%,,,فقد أول حب في عمره كارثة عربة,,,
1.4e+18,Loaded Language,2,فقد أول حب في عمره بحادث سيارة,فقد أول حب في دَهْرُهُ نِقمة آلية,3,42.90%,,,فقد أول حب في دَهْرُهُ نِقمة آلية,,,
1.4e+18,Loaded Language,3,فقد أول حب في عمره بحادث سيارة,فقد أول حب في مُدَّةُ عُمُرِهِ بلية سيارة,2,25.00%,,,فقد أول حب في مُدَّةُ عُمُرِهِ بلية سيارة,,,
1.4e+18,Loaded Language,4,فقد أول حب في عمره بحادث سيارة,فقد أول حب في بَقَاءُهُ نِقمة محرك,3,42.90%,,,فقد أول حب في بَقَاءُهُ نِقمة محرك,,,
1.4e+18,Loaded Language,5,فقد أول حب في عمره بحادث سيارة,فقد أول حب في عُمْرُهُ نكبة شاحنة,3,42.90%,,,فقد أول حب في عُمْرُهُ نكبة شاحنة,,,
1.4e+18,Loaded Language,6,فقد أول حب في عمره بحادث سيارة,فقد أول حب في بَقَاءُهُ بحادث آلية,2,28.60%,,,فقد أول حب في بَقَاءُهُ بحادث آلية,,,
1.4e+18,Slogans,1,#صحار_العز_والفخر,حمم عز عزة,2,66.70%,1.0,1.0,حمم العز و العزة,,,
1.4e+18,Slogans,2,#صحار_العز_والفخر,قفار عظمة والفخر,2,66.70%,1.0,1.0,قفار العظمة والفخر,,,
1.4e+18,Slogans,3,#صحار_العز_والفخر,هضاب عز هيبة,2,66.70%,1.0,1.0,هضاب العز والهيبة,,,
1.4e+18,Slogans,4,#صحار_العز_والفخر,مراع عز والفخر,1,33.30%,1.0,1.0,مراع العز والفخر,,,
1.4e+18,Appeal to fear/prejudice,1,القطاعات تتهاوى تباعا,الأجزاء تتلاشى تالي,3,100.00%,1.0,1.0,الأجزاء تتلاشى على التوالي,,,
1.4e+18,Appeal to fear/prejudice,2,القطاعات تتهاوى تباعا,القطاعات تتزعزع تاليا,2,66.70%,1.0,1.0,القطاعات تتزعزع وراء بعض,,,
1.4e+18,Appeal to fear/prejudice,3,القطاعات تتهاوى تباعا,الفئات تتزعزع لاحقا,3,100.00%,1.0,0.0,الفئات تسقط لاحقا,,,
1.4e+18,Appeal to fear/prejudice,4,القطاعات تتهاوى تباعا,التصنيفات تسقط تواليا,3,100.00%,1.0,0.0,التصنيفات تتحطم تواليا,,,
1.4e+18,Appeal to fear/prejudice,1,القطاعات تتهاوى تباعا,الأجزاء تتلاشى تالي,3,100.00%,1.0,1.0,الأجزاء تتصدع على التوالي,,,
1.4e+18,Appeal to fear/prejudice,2,القطاعات تتهاوى تباعا,القطاعات تتزعزع تاليا,2,66.70%,1.0,1.0,القطاعات تتداعى وراء بعض,,,
1.4e+18,Loaded Language,1,تتهاوى,تتحطم,1,100.00%,1.0,1.0,تتلاشى,,,
1.4e+18,Loaded Language,2,تتهاوى,تنهضس,1,100.00%,1.0,1.0,تتزعزع,,,
1.4e+18,Loaded Language,3,تتهاوى,تتصدع,1,100.00%,1.0,1.0,تسقط,,,
1.4e+18,Loaded Language,1,تتهاوى,تتحطم,1,100.00%,1.0,0.0,تتحطم,,,
1.4e+18,Loaded Language,3,تتهاوى,تتصدع,1,100.00%,1.0,0.0,تتصدع,,,
1.4e+18,Loaded Language,4,تتهاوى,تتداعى,1,100.00%,1.0,0.0,تتداعى,,,
1.38e+18,Appeal to fear/prejudice,1,السيسي: لن يستطيع أحد أن يأخذ نقطة مياه من مصر ومن يريد أن يجرب سيتحمل العواقب,الفاني لن أجاد أحد أن استلب إشارة مياه من قاهرة ومن يريد أن يتفحص جابه عواقب,7,43.80%,1.0,1.0,السيسي: لن يقدر أحد أن يستولي على نقطة مياه من مصر ومن يريد أن يجرب سيتحمل النتائج,,,
1.38e+18,Appeal to fear/prejudice,2,السيسي: لن يستطيع أحد أن يأخذ نقطة مياه من مصر ومن يريد أن يجرب سيتحمل العواقب,المسّن لن أحرز أحد أن يأخذ نقطة مياه/ ماء/ مائعة/ سوائل/ أمواه/ أنهار/ بحار/ مروج/ مسطحات مائية/ سواقٍ/ عيون من فراعنة ومن ينوي أن يختبر تحملّى آثار,8,29.60%,1.0,1.0,الرئيس لن يستطيع أحد أن يستولي على  نقطة مياه من مصر ومن يرغب أن يجرب سيتحمل ما سيحدث له,,,
1.38e+18,Appeal to fear/prejudice,3,السيسي: لن يستطيع أحد أن يأخذ نقطة مياه من مصر ومن يريد أن يجرب سيتحمل العواقب,السيد لن أتقن أحد أن يأخذ فاصلة مياه من مصرية ومن يهدف أن يفتش صمد عقبى,8,50.00%,1.0,1.0,السيسي: لن يستطيع أحد أن يأخذ نقطة مياه من مصر ومن يريد أن يجرب سيرى ما لا يحمد عقباه,,,
1.29e+18,Loaded Language,1, انفجار,تطاير,1,100.00%,,,تطاير,,,
1.29e+18,Loaded Language,2, انفجار,انبجاس,1,100.00%,,,انبجاس,,,
1.29e+18,Loaded Language,3, انفجار,اندفاع,1,100.00%,,,اندفاع,,,
1.29e+18,Loaded Language,4, انفجار,تشظي,1,100.00%,,,تشظي,,,
1.29e+18,Loaded Language,5, انفجار,تفتت,1,100.00%,,,تفتت,,,
1.29e+18,Loaded Language,6, انفجار,انطلاق,1,100.00%,,,انطلاق,,,
1.29e+18,Name calling/Labeling,1,شهيداً,مَقْتُول,1,100.00%,,,مَقْتُول,,,
1.29e+18,Name calling/Labeling,2,شهيداً,مَأْسُوف,1,100.00%,,,مَأْسُوف,,,
1.29e+18,Name calling/Labeling,3,شهيداً,مُسْتَشْهَد,1,100.00%,,,مُسْتَشْهَد,,,
1.29e+18,Name calling/Labeling,4,شهيداً,مَجْنُود,1,100.00%,,,مَجْنُود,,,
1.29e+18,Loaded Language,1,70 شهيداً,مُجَاهِد,1,100.00%,,,مُجَاهِد,,,
1.29e+18,Loaded Language,2,70 شهيداً,مَغْدور,1,100.00%,,,مَغْدور,,,
1.29e+18,Loaded Language,3,70 شهيداً,شهيد,1,100.00%,,,شهيد,,,
1.29e+18,Loaded Language,4,70 شهيداً,قتيل,1,100.00%,,,قتيل,,,
1.29e+18,Loaded Language,1,وأكثر من 3 آلاف جريح,وأكثر من رهط مصاب,2,50.00%,,,وأكثر من رهط مصاب,,,
1.29e+18,Loaded Language,2,وأكثر من 3 آلاف جريح,مفرط من جم مُكدّر,3,75.00%,,,مفرط من جم مُكدّر,,,
1.29e+18,Loaded Language,3,وأكثر من 3 آلاف جريح,مُكثّف من وف جريح,2,50.00%,,,مُكثّف من وف جريح,,,
