,Unnamed: 0,start,end,technique,text,full_text,id,start_new,end_new,augmented_text,augmented_full_text
3052,330,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,سليمى لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية سليمى لشعبنا لأنه صانع النصر وعنوان البطولة
3053,1529,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل ولوف لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل ولوف لأجيال الحاضر والمستقبل
3054,997,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل  سعد الله لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل  سعد الله لأجيال الحاضر والمستقبل
3055,1385,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل معمر لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل معمر لأجيال الحاضر والمستقبل
3056,637,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,نعمى لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية نعمى لشعبنا لأنه صانع النصر وعنوان البطولة
3057,1011,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل شريف لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل شريف لأجيال الحاضر والمستقبل
3058,160,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,حورية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية حورية لشعبنا لأنه صانع النصر وعنوان البطولة
3059,1093,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل ظريف لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل ظريف لأجيال الحاضر والمستقبل
3060,225,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,رابحة لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية رابحة لشعبنا لأنه صانع النصر وعنوان البطولة
3061,544,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,لاهية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية لاهية لشعبنا لأنه صانع النصر وعنوان البطولة
3062,1193,126,202,Flag-waving,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل مشرق لأجيال الحاضر والمستقبل,7275,107.0,183.0,لإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل عقيل لأجيال الحاضر والمستقبل,أمير قطر نسعد في كل عام بتخريج نخبة من أبنائنا وبناتنا طلاب جامعة قطر ونحثهم على مواصلة بذل الجهد والعطاء للإسهام في تحقيق رؤية قطر الوطنية في بناء مستقبل عقيل لأجيال الحاضر والمستقبل
3063,222,64,75,Flag-waving,تحية لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية تحية لشعبنا لأنه صانع النصر وعنوان البطولة,1395748714795384837,44.0,55.0,رؤوم لشعبنا,عاجل المتحدث باسم فصائل المقاومة الفلسطينية رؤوم لشعبنا لأنه صانع النصر وعنوان البطولة
3064,61,64,76,Thought-terminating cliché,ابتعدوا عنها,استشاري أمراض القلب يحذر هذه الأطعمة تزيد من حدوث جلطة القلب ابتعدوا عنها,1393211280975142912,61.0,73.0,اهجروا عنها,استشاري أمراض القلب يحذر هذه الأطعمة تزيد من حدوث جلطة القلب اهجروا عنها
