,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
399,بوتين يدعو إلى اتخاذ جهود دولية لمحاربة الارهاب بعد هجوم لندن بريطانيا روسيا,52,56,Loaded Language,هجوم,871320612303777792,52.0,56.0,هجوم هجومي!,بوتين يدعو إلى اتخاذ جهود دولية لمحاربة الارهاب بعد هجوم هجومي! لندن بريطانيا روسيا
401,إدفنوا شهداءكم إنهضوا وتيقظوا كتب محمد خروب,7,15,Loaded Language,شهداءكم,1396224622836785155,7.0,14.0,الشهداء الخاص بك.,إدفنوا الشهداء الخاص بك. إنهضوا وتيقظوا كتب محمد خروب
402,الفلاحين الصغار في أولاد جاب الله و ملولش إنتفاضة علف الكرامة,47,54,Loaded Language,إنتفاضة,1364302385250787328,42.0,49.0,إنتفاضة.,الفلاحين الصغار في أولاد جاب الله و ملولش إنتفاضة. علف الكرامة
403,تهديدات علنية بالقتل وتباهي بنشر الإرهاب شخصيات موالية تنتقد اعتراض داعمي الأسد في لبنان,0,7,Loaded Language,تهديدات,7071,0.0,7.0,4- التهديدات.,4- التهديدات. علنية بالقتل وتباهي بنشر الإرهاب شخصيات موالية تنتقد اعتراض داعمي الأسد في لبنان
406,أدى مشاركة الملايين من الهنود في مهرجان ديني هندوسي دون اتباع قواعد السلامة إلى استفحال تفشي كوفيد في البلاد وارتفاع حاد في عدد حالات الإصابة والوفيات,82,89,Loaded Language,استفحال,7300,80.0,87.0,و-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو,أدى مشاركة الملايين من الهنود في مهرجان ديني هندوسي دون اتباع قواعد السلامة إلى و-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو-هوو تفشي كوفيد في البلاد وارتفاع حاد في عدد حالات الإصابة والوفيات
407,مراسل بي بي سي في الصين الواقع المروع للعمل الصحفي في الصين هو الذي دفعني للمغادرة,26,39,Loaded Language,الواقع المروع,1378256980297539584,24.0,37.0,واقع مروّع للواقع.,مراسل بي بي سي في الصين واقع مروّع للواقع. للعمل الصحفي في الصين هو الذي دفعني للمغادرة
409,مواقع لطخت بالدماء والكيماوي الإرهابي بشار في دوما و سهيل الحسن في كفرعويد فيديو,32,40,Loaded Language,الإرهابي,7315,29.0,37.0,الإرهاب الإرهابي.,مواقع لطخت بالدماء والكيماوي الإرهاب الإرهابي. بشار في دوما و سهيل الحسن في كفرعويد فيديو
410,عين اليمن تعز مقبنة صورة تبين حجم الفرح للسكان بوصول المقاتلين بعد تحرير مرتزقه الحوثي,76,82,Loaded Language,مرتزقه,1368858781296304129,73.0,79.0,المضارية.,عين اليمن تعز مقبنة صورة تبين حجم الفرح للسكان بوصول المقاتلين بعد تحرير المضارية. الحوثي
412,تقرير القمع الرقمي تواطئ عمالقة التكنولوجيا في قمع حريات الشعوب,23,28,Loaded Language,تواطئ,7278,19.0,24.0,التواطؤ المتبادل.,تقرير القمع الرقمي التواطؤ المتبادل. عمالقة التكنولوجيا في قمع حريات الشعوب
414,بعد فرض عقوبات إقتصادية روسيا تعتبر منظمة حظر الكيماوي أداة لتحقيق مصالح أمريكا,8,14,Loaded Language,عقوبات,1367641216955912193,8.0,14.0,من أصول أصول,بعد فرض من أصول أصول إقتصادية روسيا تعتبر منظمة حظر الكيماوي أداة لتحقيق مصالح أمريكا
420,شهود العيان الحقيقيين خرجوا لتوديع أبناء بلدتهم الآلاف من أهالي كرداسة يؤدون صلاة الجنازة على ضحايا الإعدامات رغم تشويه الاختيار,97,102,Loaded Language,ضحايا,1389036991669432321,94.0,99.0,ضحايا الضحايا.,شهود العيان الحقيقيين خرجوا لتوديع أبناء بلدتهم الآلاف من أهالي كرداسة يؤدون صلاة الجنازة على ضحايا الضحايا. الإعدامات رغم تشويه الاختيار
427,تهديد المدعي العام التمييزي و رئيس مجلس القضاء الأعلى بالإيذاء الجسدي بالتزامن مع حملة أطلقها التيار الوطني الحر على غسان عويدات,0,5,Loaded Language,تهديد,1397606995113435139,0.0,5.0,تهديد.,تهديد. المدعي العام التمييزي و رئيس مجلس القضاء الأعلى بالإيذاء الجسدي بالتزامن مع حملة أطلقها التيار الوطني الحر على غسان عويدات
428,الشبكة السورية دولة عار تقودها روسيا صوتت ضد قرارات حظر الأسلحة الكيميائية حول سوريا,63,81,Loaded Language,الأسلحة الكيميائية,7341,56.0,74.0,,الشبكة السورية دولة عار تقودها روسيا صوتت ضد قرارات حظر  حول سوريا
437,من أفغانستان إلى العراق إلى ثورة يناير كيف زيفت سينرجي التاريخ بوصاية المخابرات العامة,43,47,Loaded Language,زيفت,1388010230991134720,43.0,47.0,أنا قمت بتزويرها.,من أفغانستان إلى العراق إلى ثورة يناير كيف أنا قمت بتزويرها. سينرجي التاريخ بوصاية المخابرات العامة
442,عاجل دياب هناك حصار خارجي مطبق على لبنان لدفعه للانهيار الشامل,68,83,Loaded Language,للانهيار الشامل,1400123378191802385,47.0,62.0,للانهيار الهائل,عاجل دياب هناك حصار خارجي مطبق على لبنان لدفعه للانهيار الهائل
443,وزير خارجية الأردن يحذر من تفجر الأمور مرة أخرى في حال تهجير إسرائيل سكان حي الشيخ جراح في القدس,28,48,Loaded Language,تفجر الأمور مرة أخرى,7110,27.0,47.0,تفجر الأمور مرة أخرى.,وزير خارجية الأردن يحذر من تفجر الأمور مرة أخرى. في حال تهجير إسرائيل سكان حي الشيخ جراح في القدس
449,تسع سنوات على مجزرة الحولة والمجرم يعيد انتخاب نفسه بتواطئ دولي,56,66,Loaded Language,تواطئ دولي,7326,53.0,63.0,التواطؤ على الصعيد الدولي,تسع سنوات على مجزرة الحولة والمجرم يعيد انتخاب نفسه بالتواطؤ على الصعيد الدولي
452,وزير الصحة اللبناني شهيدا وأكثر من آلاف جريح وعدد من المفقودين جراء انفجار مرفأ بيروت,34,54,Loaded Language,وأكثر من آلاف جريح,1290762682384232448,26.0,44.0,وأكثر من ألف جريح,وزير الصحة اللبناني شهيدا وأكثر من ألف جريح وعدد من المفقودين جراء انفجار مرفأ بيروت
457,مراسلة فرانس انتشال ضحايا من عائلة كاملة قصف منزلها في شمال غزة ونزوح كبير,19,31,Loaded Language,انتشال ضحايا,1393098908218269697,13.0,25.0,رفع عدد الضحايا.,مراسلة فرانس رفع عدد الضحايا. من عائلة كاملة قصف منزلها في شمال غزة ونزوح كبير
