,full_text,start,end,technique,text,id,start_new,end_new,augmented_text,augmented_full_text
22,عاجل المقاومة تطلق رشقة صاروخية باتجاه الأراضي الفلسطينية المحتلة صفارات الإنذار تدوي في مستوطنات غلاف غزة غزة تحت القصف,114,128,Slogans,غزة تحت القصف,1394482675092754435,107.0,120.0,غزة تحت القصف,عاجل المقاومة تطلق رشقة صاروخية باتجاه الأراضي الفلسطينية المحتلة صفارات الإنذار تدوي في مستوطنات غلاف غزة غزة تحت القصف
26,الوصال القدس في قلوبنا حلقة خاصة من فوانيس الوصال مع الدكتور المعتصم المعمري القدس ينتفض الأقصى ينتفض عمانيون مع القدس,124,141,Slogans,عمانيون مع القدس,1391800521552547846,102.0,118.0,عمانيون مع القدس,الوصال القدس في قلوبنا حلقة خاصة من فوانيس الوصال مع الدكتور المعتصم المعمري القدس ينتفض الأقصى ينتفض عمانيون مع القدس
28,بوريطة يستقبل وزير خارجية غامبيا الذي حمل رسالة إلى جلالة الملك الصحراء المغربية,64,81,Slogans,الصحراء المغربية,1362421228246618113,64.0,80.0,الصحراء المغربية,بوريطة يستقبل وزير خارجية غامبيا الذي حمل رسالة إلى جلالة الملك الصحراء المغربية
31,إعلام العدو الطيران الحربي شن أكثر من غارة في ساعة واحدة على قطاع غزة غزة تحت القصف,77,91,Slogans,غزة تحت القصف,1393780937289252871,70.0,83.0,غزة تحت القصف,إعلام العدو الطيران الحربي شن أكثر من غارة في ساعة واحدة على قطاع غزة غزة تحت القصف
32,٢٥ أيار مظاهرات حاشدة في العراق ترفع شعار من قتلني مطالبة بمحاسبة المسؤولين عن اغتيال نشطاء وإعلاميين وتحيي مطالب مظاهرات تشرين,47,55,Slogans,من قتلني,7329,42.0,50.0,من قتلني,٢٥ أيار مظاهرات حاشدة في العراق ترفع شعار من قتلني مطالبة بمحاسبة المسؤولين عن اغتيال نشطاء وإعلاميين وتحيي مطالب مظاهرات تشرين
33,م عبدالله السعيدي ل الوصال مع مبادرة ريادة لاحظت في تفائل وفرح وأن البلد والاقتصاد يعتمد عليهم يحدث الآن وزارة العمل صحار العز والفخر عمان,148,165,Slogans,صحار العز والفخر,1397876260802605058,117.0,133.0,صحار العز والفخر,م عبدالله السعيدي ل الوصال مع مبادرة ريادة لاحظت في تفائل وفرح وأن البلد والاقتصاد يعتمد عليهم يحدث الآن وزارة العمل صحار العز والفخر عمان
40,المقاومة الفلسطينية للاحتلال الاسرائيلي إن عدتم عدنا ويدنا على الزناد فيديو عاجل رؤيا الإخباري فلسطين المقاومة الفلسطينية قطاع غزة غزة تنتصر القدس المسجد الأقصى,165,175,Slogans,غزة تنتصر,1395750175071686658,131.0,140.0,غزة تنتصر,المقاومة الفلسطينية للاحتلال الاسرائيلي إن عدتم عدنا ويدنا على الزناد فيديو عاجل رؤيا الإخباري فلسطين المقاومة الفلسطينية قطاع غزة غزة تنتصر القدس المسجد الأقصى
47,شاهد صواريخ المقاومة تضرب مبنى في عسقلان ردا على استهداف منازل المدنيين في غزة غزه تقاوم,86,96,Slogans,غزه تقاوم,1392021726364684289,79.0,88.0,غزه تقاوم,شاهد صواريخ المقاومة تضرب مبنى في عسقلان ردا على استهداف منازل المدنيين في غزة غزه تقاوم
84,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر,78,88,Slogans,غزة تنتصر,1395982884532523010,52.0,61.0,غزة تنتصر,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر
109,شركة أريس التركية المتخصصة في صناعة الزوارق البحرية تحقق نجاحا كبيرا باجتياز زورقها محلي الصنع المخصص لقوات خفر السواحل الاختبارات الأولى بنجاح استعدادا لحماية مياه الوطن الأزرق,174,186,Slogans,الوطن الأزرق,7094,165.0,177.0,الوطن الأزرق,شركة أريس التركية المتخصصة في صناعة الزوارق البحرية تحقق نجاحا كبيرا باجتياز زورقها محلي الصنع المخصص لقوات خفر السواحل الاختبارات الأولى بنجاح استعدادا لحماية مياه الوطن الأزرق
129,نظام الأسد لا يصدر إلا الموت للسوريين لا للمعابر مع النظام,41,61,Slogans,لا للمعابر مع النظام,7310,38.0,58.0,لا للمعابر مع النظام,نظام الأسد لا يصدر إلا الموت للسوريين لا للمعابر مع النظام
136,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير بل إهمال وتقصير,38,72,Slogans,الحوادث ليست بمصير بل إهمال وتقصير,1389360446440972289,36.0,70.0,الحوادث ليست بمصير بل إهمال وتقصير,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير بل إهمال وتقصير
257,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير بل إهمال وتقصير,38,72,Slogans,الحوادث ليست بمصير بل إهمال وتقصير,1389360446440972289,36.0,70.0,الحوادث ليست بمصير العُنْصُر الرّابع والتِسْعُون إهمال وتقصير,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير العُنْصُر الرّابع والتِسْعُون إهمال وتقصير
465,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير بل إهمال وتقصير,38,72,Slogans,الحوادث ليست بمصير بل إهمال وتقصير,1389360446440972289,36.0,70.0,الحوادث ليست بمصير البلُوتِينيُوم إهمال وتقصير,انطلاق أسبوع المرور العربي تحت شعار الحوادث ليست بمصير البلُوتِينيُوم إهمال وتقصير
0,تقرير القمع الرقمي تواطئ عمالقة التكنولوجيا في قمع حريات الشعوب,51,54,Repetition,قمع,7278,8.0,11.0,قمع,تقرير القمع الرقمي تواطئ عمالقة التكنولوجيا في قمع حريات الشعوب
1,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا,143,174,Repetition,الأزهر مجدد ومتجدد دائما,1388153671288901636,111.0,135.0,الأزهر مجدد ومتجدد دائما,ولكن أكثر الناس لا يعلمون شيخ الأزهر أحمد الطيب يكذب من اتهموا الأزهر الشريف بالجمود وعدم التجديد مؤكدا على أن الأزهر مجدد ومتجدد دائما وأبدا
3,اليوم يعيش لبنان ومحور المقاولة كذبة اسمها يوم التحرير والمقاومة كذبة هدفها ترسيخ سيطرة حزب الله على لبنان وتعزيز نفوذ إيران الوجه الحقيقي لهذه الكذبة اسمها تنفيذ جيش الدفاع القرار الدولي رقم والذي نفذ بشكل أحادي الجانب لعدم احترام الأطراف الأخرى القرارات الدولية يتبع,68,72,Repetition,كذبة,7074,32.0,36.0,كذبة,اليوم يعيش لبنان ومحور المقاولة كذبة اسمها يوم التحرير والمقاومة كذبة هدفها ترسيخ سيطرة حزب الله على لبنان وتعزيز نفوذ إيران الوجه الحقيقي لهذه الكذبة اسمها تنفيذ جيش الدفاع القرار الدولي رقم والذي نفذ بشكل أحادي الجانب لعدم احترام الأطراف الأخرى القرارات الدولية يتبع
5,مشعل القضية الفلسطينية واحدة لا تتجزأ المسجد الأقصى غزة تنتصر,24,38,Repetition,واحدة لا تتجزأ,1395982884532523010,23.0,37.0,واحدة كلّا تتجزأ,مشعل القضية الفلسطينية واحدة كلّا تتجزأ المسجد الأقصى غزة تنتصر
